RamanShift (cm-1)	00:00:56	00:01:25	00:01:55	00:02:26
444.0000	1961.14516336	1976.57423930	2010.82555921	1986.91023323
443.0000	2043.83620348	2068.13284136	2101.86547839	2070.58808861
442.0000	2141.07083480	2173.11422193	2203.75903897	2166.55604768
441.0000	2258.82486778	2292.83126305	2321.35081461	2282.92682012
440.0000	2402.75907691	2431.73214135	2461.35524019	2427.18178347
439.0000	2577.42505716	2597.87188526	2631.56115605	2604.76147321
438.0000	2786.96275479	2801.23300547	2840.01673570	2820.27514291
437.0000	3037.31714941	3051.84105765	3095.12785465	3080.25198623
436.0000	3338.74113343	3359.61837611	3407.20545384	3395.13517958
435.0000	3706.74218530	3735.79300309	3790.22443628	3778.85330739
434.0000	4159.94490774	4193.43362760	4260.78523549	4245.93009420
433.0000	4714.08453158	4744.32222366	4831.76048155	4806.70730601
432.0000	5372.29792285	5391.01599208	5501.26341345	5460.50967866
431.0000	6113.62872897	6115.71254624	6241.46731456	6186.58186848
430.0000	6884.39889910	6870.63236907	6993.65128537	6935.43399064
429.0000	7598.76538735	7576.38205850	7673.75423051	7627.04072583
428.0000	8153.04616581	8133.48043080	8188.40747335	8162.50832378
427.0000	8452.49006749	8446.98456878	8457.26027662	8449.65155784
426.0000	8441.30608703	8456.34809221	8434.69051005	8433.19079406
425.0000	8122.29170227	8157.18079754	8123.42720398	8114.66961655
424.0000	7556.09757068	7603.93795516	7574.75005728	7551.79912338
423.0000	6840.02305846	6891.66210386	6874.22819886	6838.07042972
422.0000	6076.63548888	6125.40546251	6117.67633559	6073.38363835
421.0000	5347.08862778	5391.55726864	5386.76721868	5339.11172061
420.0000	4699.18410920	4742.16379914	4733.76107037	4685.64423860
419.0000	4150.37002802	4194.87514944	4179.55909740	4132.73737617
418.0000	3698.49517633	3743.73979821	3722.38578048	3678.12438020
417.0000	3332.12821521	3372.97289406	3349.95254620	3308.59826437
416.0000	3036.61665630	3067.21899998	3048.45918778	3008.94239130
415.0000	2796.94360512	2815.74693260	2806.15222632	2766.53479346
414.0000	2599.73501375	2611.54293299	2613.11649876	2571.92893928
413.0000	2435.11707448	2448.32364954	2460.20478233	2417.45455995
412.0000	2297.45860672	2318.64929896	2338.79312307	2296.04672336
411.0000	2184.36360516	2214.54898480	2241.29705583	2201.10597772
410.0000	2094.67102529	2129.67319964	2161.70773340	2126.78986266
409.0000	2026.82202553	2060.70940115	2095.74833140	2068.05551005
408.0000	1978.25235602	2006.62967833	2040.75347068	2020.66776126
407.0000	1945.50027807	1966.57294667	1995.47393108	1981.75531748
406.0000	1924.60570059	1938.45878197	1959.79378938	1950.65321630
405.0000	1911.81140703	1919.58547538	1934.24476885	1928.87864698
404.0000	1904.62333462	1908.40074546	1919.37788595	1918.56556255
403.0000	1902.74737220	1905.49909519	1915.32638773	1920.38575810
402.0000	1908.12316766	1912.89787819	1921.91638065	1932.88366087
401.0000	1923.81811938	1932.47121055	1939.34889530	1954.02688832
400.0000	1952.53004967	1965.16351559	1969.00235154	1983.64966630
399.0000	1995.90642605	2011.62456938	2013.72770419	2024.58046395
398.0000	2055.27459090	2073.46962108	2077.43839333	2081.73031604
397.0000	2133.32881997	2154.10622815	2164.49917161	2160.55064731
396.0000	2235.72986074	2258.96755530	2279.76577097	2266.81985356
395.0000	2371.81178298	2395.84013206	2429.70020754	2408.19186017
394.0000	2554.33638527	2575.72597600	2624.02808313	2596.03702090
393.0000	2798.58934363	2813.57012350	2876.65365760	2845.73124642
392.0000	3120.64566115	3127.23636517	3204.35130032	3174.42485948
391.0000	3533.75475612	3533.07578280	3622.09527088	3596.10359344
390.0000	4041.75712850	4037.69371178	4134.91271784	4114.07123127
389.0000	4630.21894546	4627.78188361	4727.97100657	4711.96262364
388.0000	5259.02401393	5262.46124207	5359.08169029	5346.85104362
387.0000	5862.34509586	5873.97576313	5959.48975391	5950.24588282
386.0000	6360.00087767	6380.15563068	6446.70365710	6440.86687069
385.0000	6678.31000794	6706.12638361	6747.02111840	6746.63342607
384.0000	6772.39125422	6806.76032053	6818.81665469	6826.68677528
383.0000	6639.45781215	6679.32712245	6665.10300587	6682.54427106
382.0000	6316.85863474	6360.60192440	6328.97713584	6353.42982187
381.0000	5866.91881089	5911.40415394	5875.40741330	5900.05037175
380.0000	5356.66576905	5397.23693141	5369.57687288	5385.95368764
379.0000	4841.43706964	4873.48970517	4861.89772736	4864.12162484
378.0000	4357.36246337	4378.67046944	4383.60701078	4371.13228590
377.0000	3922.04272863	3933.91407219	3949.90999024	3926.92141787
376.0000	3539.69744759	3545.71399074	3565.45667855	3537.65617698
375.0000	3207.09105104	3210.33584410	3228.90357484	3200.39383483
374.0000	2918.17600248	2919.48617696	2936.08809806	2908.46447867
373.0000	2666.98026918	2665.94444140	2682.31720234	2655.81740420
372.0000	2448.95053031	2446.67698368	2463.70686397	2438.68471361
371.0000	2261.03278046	2261.69186788	2277.21119334	2254.49463219
370.0000	2100.88554284	2109.93933156	2119.71255194	2099.90544644
369.0000	1965.87909303	1986.12960050	1987.29388543	1970.10134447
368.0000	1852.58129552	1881.50771766	1875.47543951	1859.86732980
367.0000	1757.07071012	1788.07560501	1780.16662087	1765.22434191
366.0000	1675.76985229	1702.50955880	1698.43376788	1684.07701380
365.0000	1606.08687575	1626.35806443	1628.51887349	1615.51404411
364.0000	1546.39749174	1562.56105130	1569.26613757	1558.60333415
363.0000	1495.51390726	1511.44946269	1519.43316064	1511.67038784
362.0000	1452.18771731	1469.52622417	1477.22302196	1472.33697734
361.0000	1414.97637032	1431.47482045	1440.16720947	1437.92713836
360.0000	1382.31254136	1393.16792333	1405.45937749	1405.86447291
359.0000	1352.50044179	1353.24047206	1370.76527359	1374.05637645
358.0000	1323.72618239	1312.64509157	1335.18429616	1341.37636588
357.0000	1294.43725282	1273.40781945	1299.69807187	1308.06083345
356.0000	1264.10460441	1237.78895887	1266.59735563	1275.59240544
355.0000	1233.76111451	1207.91964672	1238.05981750	1245.88369701
354.0000	1205.61040041	1185.29135723	1214.80231293	1220.19231911
353.0000	1181.77417759	1169.94408031	1195.79314165	1198.52566550
352.0000	1163.06408745	1159.99783275	1179.21719109	1179.89838047
351.0000	1148.66391826	1152.21515593	1163.88763273	1163.09842630
350.0000	1136.79296897	1143.46298880	1149.89254087	1147.28491203
349.0000	1125.66314040	1132.13564539	1137.96544057	1132.12486955
348.0000	1114.12654557	1118.65192730	1128.24737926	1117.73339660
347.0000	1101.93513512	1104.81945229	1119.68909339	1104.71793184
346.0000	1089.76008973	1092.57362510	1110.74739351	1094.16323113
345.0000	1078.90651982	1082.86074845	1100.71639794	1087.13870525
344.0000	1070.59072970	1075.22114243	1090.38636779	1083.74608839
343.0000	1065.08272344	1068.24143256	1081.33873653	1082.42629746
342.0000	1061.44851958	1060.58013459	1074.52639787	1080.35513047
341.0000	1058.23924737	1051.91065974	1069.47189946	1074.91884280
340.0000	1054.52868365	1043.14773180	1064.74409422	1065.31322752
339.0000	1050.25330936	1035.76656231	1059.14778361	1053.11262494
338.0000	1045.52970968	1030.69262503	1052.46434418	1041.40167632
337.0000	1039.82193858	1027.56826609	1045.21377275	1033.08501936
336.0000	1032.05000614	1024.90028246	1037.93012286	1029.39088298
335.0000	1021.70797457	1020.95998628	1030.80025844	1029.34783775
334.0000	1009.84675481	1014.80781254	1023.95358792	1030.43050472
333.0000	998.82499079	1006.84269194	1017.90566902	1029.98177596
332.0000	990.92421663	998.65352371	1013.52408949	1026.65492647
331.0000	986.97262317	992.30133005	1011.42176361	1021.02126360
330.0000	986.00920306	989.34835765	1011.31859031	1014.91721763
329.0000	986.00744664	989.99689965	1011.97654267	1009.96096807
328.0000	985.00296161	992.73961921	1011.82943512	1006.30586392
327.0000	982.03185604	994.88795292	1009.85979395	1002.60596384
326.0000	977.62474526	993.96043678	1006.09153090	997.21884125
325.0000	973.67115534	989.28424508	1001.41817761	989.68064634
324.0000	972.45196756	982.73570000	996.99000532	981.29988573
323.0000	975.11484539	977.81887447	993.66215329	974.41699932
322.0000	980.63421363	977.44073864	991.83769111	970.94413846
321.0000	986.28757309	981.84970852	991.61447309	971.26147028
320.0000	989.54219583	988.31870116	992.90060007	974.18526142
319.0000	989.81262221	992.95436381	995.30760714	977.89134416
318.0000	988.50034243	993.28753141	998.00510978	981.01567998
317.0000	987.33705246	989.71431461	999.87744488	983.19363702
316.0000	986.70337310	984.80356405	1000.06712702	984.82987398
315.0000	985.59739272	981.25171232	998.53602392	986.47825561
314.0000	983.10355262	980.22276526	996.13847423	988.36682476
313.0000	979.67334274	981.16031208	994.06106530	990.29303148
312.0000	976.81087767	982.79378849	993.02743552	991.76479558
311.0000	975.57736945	984.20541149	992.90186704	992.19529741
310.0000	975.58762680	985.19898875	992.96720584	991.14016138
309.0000	975.55047254	986.07433656	992.58469578	988.62634869
308.0000	974.73494912	987.30384469	991.65259392	985.40596095
307.0000	973.80793470	989.32642714	990.54266901	982.79549268
306.0000	974.27159659	992.31147646	989.72351149	982.01322736
305.0000	977.11394610	995.85225408	989.52308329	983.44684929
304.0000	981.92015861	998.90878223	990.23575073	986.51435240
303.0000	987.07047767	1000.29875384	992.30075058	990.27349982
302.0000	990.69369169	999.51996825	996.14331601	994.18482698
301.0000	991.66269234	997.22692975	1001.64300422	998.24232592
300.0000	990.11797608	994.86523350	1007.73283996	1002.36369560
299.0000	987.37274912	993.72472503	1012.68975513	1005.80262991
298.0000	985.26100212	994.18252633	1015.12883685	1007.39232364
297.0000	985.20181331	995.72255117	1015.01969139	1006.57494428
296.0000	987.50359249	997.58663781	1013.88144182	1004.23120198
295.0000	991.36083102	999.41077754	1013.92666932	1002.40249935
294.0000	995.52491442	1001.34749394	1016.71118601	1002.98762171
293.0000	999.09151916	1003.70892407	1022.22560035	1006.49261512
292.0000	1001.83158528	1006.56006413	1028.99393853	1011.88584707
291.0000	1004.03160969	1009.60501759	1035.02969318	1017.60506504
290.0000	1006.23549324	1012.38739984	1039.00088512	1022.79394422
289.0000	1009.14893098	1014.59219772	1040.88473679	1027.70713288
288.0000	1013.51450608	1016.25142749	1041.78062794	1033.06067748
287.0000	1019.68731748	1017.77955017	1043.05836408	1039.00804601
286.0000	1027.09783723	1019.82634550	1045.42360719	1044.68765670
285.0000	1034.18925553	1022.96169874	1048.54231172	1048.72431665
284.0000	1039.12308739	1027.28147020	1051.44355562	1050.24088122
283.0000	1040.83551844	1032.15651382	1053.33971749	1049.56759594
282.0000	1039.62801017	1036.39715704	1054.16737308	1048.10590293
281.0000	1036.91041196	1038.88393753	1054.44379431	1047.49894482
280.0000	1034.43256117	1039.34751657	1054.67368051	1048.72176212
279.0000	1033.58850182	1038.72653539	1054.92448746	1051.68217171
278.0000	1035.04657802	1038.70872847	1054.96400336	1055.48849462
277.0000	1038.59117404	1040.65699240	1054.74896541	1059.07133456
276.0000	1043.16194932	1044.64212959	1054.73315182	1061.71678223
275.0000	1047.32851759	1049.34845635	1055.66536687	1063.24155826
274.0000	1050.21353341	1052.96701790	1058.05134467	1063.85544638
273.0000	1052.26722373	1054.41487065	1061.71809185	1063.92996607
272.0000	1055.04291179	1053.95598767	1065.81597786	1063.85400179
271.0000	1059.85444915	1052.80331041	1069.29083356	1064.00982389
270.0000	1066.38147022	1052.16825515	1071.57685828	1064.78949908
269.0000	1072.58787194	1052.60640685	1073.11298743	1066.57784044
268.0000	1076.28593346	1054.14000222	1075.25903199	1069.69523565
267.0000	1077.05207958	1056.83377959	1079.48540880	1074.32927743
266.0000	1076.77644106	1061.11687872	1086.25479621	1080.45929783
265.0000	1078.26786249	1067.48405390	1094.42471486	1087.76987681
264.0000	1083.09437443	1075.89758856	1101.79317959	1095.61407002
263.0000	1090.46849083	1085.51823021	1106.49148436	1103.13816044
262.0000	1097.96224154	1095.03840406	1108.17996214	1109.59149920
261.0000	1103.31183525	1103.31546192	1108.08866213	1114.62826765
260.0000	1105.83427049	1109.77589592	1107.98107328	1118.31744497
259.0000	1106.62916300	1114.40335186	1109.04724248	1120.83758268
258.0000	1107.76015182	1117.54894907	1111.65386731	1122.22711969
257.0000	1111.15361381	1119.87178143	1115.92087059	1122.62554373
256.0000	1117.77873045	1122.38616934	1122.24180335	1122.89545807
255.0000	1127.29327997	1126.31250788	1131.05785964	1124.89599003
254.0000	1138.21036773	1132.55850925	1142.11150162	1130.71813704
253.0000	1148.55736500	1141.10861117	1154.08190994	1141.17376137
252.0000	1156.78059546	1150.84189195	1165.14782919	1154.77374227
251.0000	1162.40865485	1160.06489346	1174.09491421	1168.30947394
250.0000	1166.05590805	1167.46265237	1180.97534019	1178.81698484
249.0000	1168.85157321	1172.78379476	1186.74399390	1185.36881312
248.0000	1171.78294204	1176.76845759	1192.23967772	1189.26344922
247.0000	1175.39312413	1180.40614208	1197.46876190	1192.57208519
246.0000	1179.82780550	1184.15317604	1201.80318096	1196.46133688
245.0000	1184.92020249	1187.70546193	1204.77386634	1200.65437615
244.0000	1190.14413943	1190.43154283	1206.58062283	1204.17063839
243.0000	1194.59715157	1192.00550107	1207.75713742	1206.33336446
242.0000	1197.24391029	1192.66531116	1208.37742985	1207.10908030
241.0000	1197.38171680	1192.91955768	1207.72966789	1206.78016237
240.0000	1195.00284871	1193.03624565	1204.98584901	1205.58603854
239.0000	1190.77629515	1192.81421107	1200.30562150	1203.71965709
238.0000	1185.68430653	1191.80245941	1195.22792845	1201.43912139
237.0000	1180.58439002	1189.69766659	1191.71626662	1198.92241832
236.0000	1175.96433973	1186.51364775	1190.52926533	1195.95640302
235.0000	1171.95910894	1182.41963467	1190.33923335	1191.92092947
234.0000	1168.53212604	1177.49520077	1188.47338715	1186.27961000
233.0000	1165.64582755	1171.70106847	1182.77196456	1179.18112674
232.0000	1163.26880226	1165.07141834	1173.08846236	1171.55387527
231.0000	1161.19416479	1157.87005896	1161.36830217	1164.53253892
230.0000	1158.83107394	1150.49408356	1150.40048452	1158.68268571
229.0000	1155.22849328	1143.20111284	1142.29404357	1153.67016670
228.0000	1149.42404147	1135.92427658	1137.60734175	1148.56361345
227.0000	1140.90391385	1128.34232925	1135.36351159	1142.43948382
226.0000	1129.80545894	1120.12155778	1133.64651157	1134.80793331
225.0000	1116.75111617	1111.11878683	1130.41080287	1125.68272864
224.0000	1102.58004488	1101.43573821	1124.29984830	1115.44574490
223.0000	1088.31487571	1091.37075469	1115.21512275	1104.71072044
222.0000	1075.31499975	1081.36652027	1104.30831210	1094.22557435
221.0000	1065.18500420	1071.97877052	1093.30207967	1084.72163975
220.0000	1059.13444370	1063.82309328	1083.53771592	1076.68080704
219.0000	1057.11844056	1057.46308479	1075.46215763	1070.15007338
218.0000	1057.50816241	1053.24455382	1068.89138605	1064.76915857
217.0000	1057.76933895	1051.11272977	1063.68349430	1060.04501346
216.0000	1055.80911228	1050.49520065	1060.05422448	1055.70049127
215.0000	1051.06866519	1050.37141075	1058.18351920	1051.84961544
214.0000	1044.66319638	1049.62105697	1057.55108683	1048.88120934
213.0000	1038.56834832	1047.56582633	1056.83738739	1047.14987023
212.0000	1034.49386913	1044.38656858	1054.72926179	1046.71273351
211.0000	1033.09454466	1041.08260430	1051.05834419	1047.27321431
210.0000	1033.82936624	1038.89831635	1047.21393393	1048.31479254
209.0000	1035.38684353	1038.56086800	1045.25944344	1049.27407721
208.0000	1036.38313297	1039.82486164	1046.30103701	1049.64211502
207.0000	1035.99689141	1041.61068895	1049.38823798	1049.00928116
206.0000	1034.23383612	1042.62053350	1051.97516688	1047.13236565
205.0000	1031.73075270	1042.04069547	1051.70624081	1044.04411951
204.0000	1029.28837788	1039.97530011	1048.20833146	1040.13390993
203.0000	1027.49637377	1037.41402441	1043.41491682	1036.10914200
202.0000	1026.67309792	1035.74922816	1040.12721772	1032.82135748
201.0000	1027.01032563	1036.02185032	1039.92860271	1031.00106124
200.0000	1028.63856399	1038.25795581	1042.13643735	1030.97229109
199.0000	1031.47967270	1041.32931171	1044.60608513	1032.45659557
198.0000	1035.04962834	1043.52997685	1045.61882645	1034.61918084
197.0000	1038.47798747	1043.61704768	1045.22475415	1036.47547255
196.0000	1040.82624321	1041.64891206	1044.93101876	1037.52153470
195.0000	1041.52936789	1039.04799622	1046.18429526	1038.16385170
194.0000	1040.71153899	1037.80750703	1049.10180573	1039.52388286
193.0000	1039.20491329	1039.34420371	1052.61826450	1042.64006634
192.0000	1038.24392867	1043.70956525	1055.77158132	1047.67918304
191.0000	1038.91223763	1049.59164396	1058.80223738	1053.83517721
